customer_id,party_id,customer_number,customer_segment,lifecycle_stage,acquisition_date,risk_tier,engagement_score
CUST004169,PTY004169,CN-0004169,affluent,active,2020-03-31,very_high,42.98
CUST004170,PTY004170,CN-0004170,affluent,lapsed,2018-05-11,low,86.17
CUST004171,PTY004171,CN-0004171,small_business,active,2018-05-31,low,85.55
CUST004172,PTY004172,CN-0004172,affluent,prospect,2024-05-26,low,5.99
CUST004173,PTY004173,CN-0004173,small_business,inactive,2020-10-02,high,82.45
CUST004174,PTY004174,CN-0004174,retail,inactive,2018-11-15,very_high,83.35
CUST004175,PTY004175,CN-0004175,retail,inactive,2018-11-26,low,68.28
CUST004176,PTY004176,CN-0004176,affluent,active,2021-07-27,very_high,78.76
CUST004177,PTY004177,CN-0004177,small_business,active,2021-02-07,low,31.2
CUST004178,PTY004178,CN-0004178,small_business,active,2021-06-09,very_high,92.33
CUST004179,PTY004179,CN-0004179,affluent,former,2023-09-23,very_high,51.11
CUST004180,PTY004180,CN-0004180,retail,active,2025-07-02,very_high,73.31
CUST004181,PTY004181,CN-0004181,small_business,lapsed,2022-08-13,very_high,54.76
CUST004182,PTY004182,CN-0004182,affluent,inactive,2019-08-27,low,74.04
CUST004183,PTY004183,CN-0004183,retail,active,2025-12-26,very_high,34.31
CUST004184,PTY004184,CN-0004184,affluent,active,2024-09-25,low,52.68
CUST004185,PTY004185,CN-0004185,retail,active,2024-12-09,medium,70.14
CUST004186,PTY004186,CN-0004186,retail,prospect,2025-10-04,medium,57.43
CUST004187,PTY004187,CN-0004187,small_business,active,2020-02-01,high,85.54
CUST004188,PTY004188,CN-0004188,small_business,former,2021-07-16,very_high,68.04
CUST004189,PTY004189,CN-0004189,affluent,active,2024-12-27,medium,91.46
CUST004190,PTY004190,CN-0004190,small_business,prospect,2018-10-02,high,6.72
CUST004191,PTY004191,CN-0004191,affluent,active,2018-12-28,very_high,3.22
CUST004192,PTY004192,CN-0004192,small_business,active,2023-06-08,medium,21.32
CUST004193,PTY004193,CN-0004193,retail,active,2024-08-16,very_high,73.32
CUST004194,PTY004194,CN-0004194,small_business,active,2023-08-12,high,45.52
CUST004195,PTY004195,CN-0004195,retail,prospect,2021-05-23,medium,32.73
CUST004196,PTY004196,CN-0004196,small_business,prospect,2020-12-11,low,93.0
CUST004197,PTY004197,CN-0004197,affluent,active,2026-05-15,medium,78.31
CUST004198,PTY004198,CN-0004198,affluent,active,2023-05-24,high,99.21
CUST004199,PTY004199,CN-0004199,affluent,lapsed,2024-01-10,very_high,41.36
CUST004200,PTY004200,CN-0004200,small_business,active,2023-07-29,low,20.38
CUST004201,PTY004201,CN-0004201,small_business,prospect,2020-04-13,medium,0.87
CUST004202,PTY004202,CN-0004202,affluent,active,2021-12-26,medium,26.75
CUST004203,PTY004203,CN-0004203,small_business,inactive,2022-09-10,low,34.93
CUST004204,PTY004204,CN-0004204,affluent,former,2024-12-22,high,63.77
CUST004205,PTY004205,CN-0004205,retail,active,2025-10-12,high,34.37
CUST004206,PTY004206,CN-0004206,affluent,prospect,2024-12-25,high,70.59
CUST004207,PTY004207,CN-0004207,retail,active,2025-08-06,very_high,33.03
CUST004208,PTY004208,CN-0004208,retail,active,2023-10-27,very_high,34.52
CUST004209,PTY004209,CN-0004209,retail,active,2024-12-17,medium,94.25
CUST004210,PTY004210,CN-0004210,affluent,active,2019-02-02,high,53.25
CUST004211,PTY004211,CN-0004211,retail,inactive,2024-05-31,low,73.23
CUST004212,PTY004212,CN-0004212,affluent,prospect,2020-03-14,high,86.61
CUST004213,PTY004213,CN-0004213,small_business,active,2020-02-14,medium,31.18
CUST004214,PTY004214,CN-0004214,retail,lapsed,2019-10-06,high,57.42
CUST004215,PTY004215,CN-0004215,retail,former,2026-05-08,low,84.04
CUST004216,PTY004216,CN-0004216,retail,active,2026-04-01,low,51.5
CUST004217,PTY004217,CN-0004217,small_business,active,2019-09-26,high,9.07
CUST004218,PTY004218,CN-0004218,small_business,lapsed,2018-12-23,very_high,8.81
CUST004219,PTY004219,CN-0004219,retail,active,2020-10-18,high,36.24
CUST004220,PTY004220,CN-0004220,retail,active,2018-08-10,medium,3.9
CUST004221,PTY004221,CN-0004221,small_business,active,2018-08-30,low,44.98
CUST004222,PTY004222,CN-0004222,retail,lapsed,2023-12-23,low,89.37
CUST004223,PTY004223,CN-0004223,affluent,active,2024-11-30,high,61.39
CUST004224,PTY004224,CN-0004224,affluent,former,2021-05-26,high,31.98
CUST004225,PTY004225,CN-0004225,affluent,former,2022-07-25,very_high,23.74
CUST004226,PTY004226,CN-0004226,small_business,active,2021-06-05,low,78.31
CUST004227,PTY004227,CN-0004227,retail,inactive,2026-04-28,low,14.14
CUST004228,PTY004228,CN-0004228,affluent,active,2024-11-19,high,15.27
CUST004229,PTY004229,CN-0004229,small_business,lapsed,2022-09-04,low,93.49
CUST004230,PTY004230,CN-0004230,retail,prospect,2026-03-25,very_high,97.17
CUST004231,PTY004231,CN-0004231,affluent,active,2025-10-16,very_high,69.0
CUST004232,PTY004232,CN-0004232,retail,prospect,2019-01-18,medium,16.0
CUST004233,PTY004233,CN-0004233,retail,former,2020-10-21,low,40.45
CUST004234,PTY004234,CN-0004234,small_business,former,2019-08-03,medium,15.19
CUST004235,PTY004235,CN-0004235,affluent,former,2018-12-09,very_high,35.58
CUST004236,PTY004236,CN-0004236,small_business,active,2025-02-26,very_high,83.57
CUST004237,PTY004237,CN-0004237,small_business,active,2024-05-17,low,52.91
CUST004238,PTY004238,CN-0004238,small_business,active,2025-01-30,low,74.58
CUST004239,PTY004239,CN-0004239,small_business,inactive,2018-02-15,medium,13.92
CUST004240,PTY004240,CN-0004240,affluent,lapsed,2025-02-10,high,49.23
CUST004241,PTY004241,CN-0004241,retail,inactive,2026-07-11,very_high,4.92
CUST004242,PTY004242,CN-0004242,retail,active,2020-04-04,low,4.66
CUST004243,PTY004243,CN-0004243,affluent,active,2025-03-28,high,55.89
CUST004244,PTY004244,CN-0004244,small_business,lapsed,2024-11-26,medium,25.41
CUST004245,PTY004245,CN-0004245,affluent,active,2020-02-23,low,14.47
CUST004246,PTY004246,CN-0004246,retail,active,2021-12-03,high,18.63
CUST004247,PTY004247,CN-0004247,retail,active,2026-01-16,low,70.65
CUST004248,PTY004248,CN-0004248,affluent,inactive,2019-08-27,very_high,1.59
CUST004249,PTY004249,CN-0004249,retail,active,2022-04-06,low,17.35
CUST004250,PTY004250,CN-0004250,small_business,prospect,2020-01-16,very_high,78.32
CUST004251,PTY004251,CN-0004251,small_business,active,2021-05-15,very_high,95.46
CUST004252,PTY004252,CN-0004252,affluent,inactive,2022-06-23,high,4.17
CUST004253,PTY004253,CN-0004253,retail,active,2024-07-01,low,63.46
CUST004254,PTY004254,CN-0004254,affluent,inactive,2026-03-04,high,43.57
CUST004255,PTY004255,CN-0004255,small_business,active,2025-09-18,low,9.38
CUST004256,PTY004256,CN-0004256,small_business,lapsed,2022-05-13,high,43.14
CUST004257,PTY004257,CN-0004257,retail,inactive,2019-07-06,very_high,53.08
CUST004258,PTY004258,CN-0004258,small_business,lapsed,2023-09-22,very_high,34.76
CUST004259,PTY004259,CN-0004259,affluent,inactive,2025-10-26,medium,7.41
CUST004260,PTY004260,CN-0004260,affluent,prospect,2022-05-14,very_high,64.72
CUST004261,PTY004261,CN-0004261,affluent,prospect,2019-07-20,low,99.23
CUST004262,PTY004262,CN-0004262,retail,inactive,2026-02-25,very_high,0.91
CUST004263,PTY004263,CN-0004263,small_business,former,2021-02-18,high,66.54
CUST004264,PTY004264,CN-0004264,retail,former,2023-01-06,low,21.43
CUST004265,PTY004265,CN-0004265,retail,active,2018-03-10,low,75.99
CUST004266,PTY004266,CN-0004266,small_business,former,2026-03-11,high,72.99
CUST004267,PTY004267,CN-0004267,retail,lapsed,2024-04-13,high,30.8
CUST004268,PTY004268,CN-0004268,affluent,former,2024-08-10,low,25.96
CUST004269,PTY004269,CN-0004269,affluent,prospect,2024-04-26,high,23.34
CUST004270,PTY004270,CN-0004270,retail,inactive,2022-12-10,medium,58.85
CUST004271,PTY004271,CN-0004271,affluent,active,2019-01-16,very_high,21.51
CUST004272,PTY004272,CN-0004272,affluent,active,2018-08-19,medium,12.61
CUST004273,PTY004273,CN-0004273,small_business,active,2026-03-10,low,80.78
CUST004274,PTY004274,CN-0004274,affluent,former,2020-11-13,very_high,81.47
CUST004275,PTY004275,CN-0004275,affluent,former,2023-12-06,very_high,83.47
CUST004276,PTY004276,CN-0004276,small_business,lapsed,2021-09-20,medium,59.3
CUST004277,PTY004277,CN-0004277,small_business,former,2019-11-15,medium,87.26
CUST004278,PTY004278,CN-0004278,affluent,active,2019-10-13,low,76.01
CUST004279,PTY004279,CN-0004279,affluent,active,2019-03-30,medium,24.55
CUST004280,PTY004280,CN-0004280,retail,active,2020-05-08,high,42.71
CUST004281,PTY004281,CN-0004281,small_business,lapsed,2026-02-27,very_high,48.5
CUST004282,PTY004282,CN-0004282,affluent,active,2022-08-05,low,61.08
CUST004283,PTY004283,CN-0004283,small_business,active,2022-06-24,medium,47.96
CUST004284,PTY004284,CN-0004284,affluent,active,2021-01-06,high,83.1
CUST004285,PTY004285,CN-0004285,small_business,active,2023-04-30,low,23.11
CUST004286,PTY004286,CN-0004286,retail,prospect,2025-02-18,very_high,32.24
CUST004287,PTY004287,CN-0004287,affluent,former,2021-11-12,high,59.97
CUST004288,PTY004288,CN-0004288,affluent,lapsed,2019-10-12,very_high,27.45
CUST004289,PTY004289,CN-0004289,small_business,active,2025-12-12,low,96.7
CUST004290,PTY004290,CN-0004290,affluent,lapsed,2018-09-21,high,97.07
CUST004291,PTY004291,CN-0004291,affluent,active,2022-04-30,very_high,44.38
CUST004292,PTY004292,CN-0004292,retail,former,2026-07-13,low,78.99
CUST004293,PTY004293,CN-0004293,small_business,active,2024-12-09,high,33.46
CUST004294,PTY004294,CN-0004294,affluent,active,2021-01-03,high,78.71
CUST004295,PTY004295,CN-0004295,small_business,former,2018-10-22,very_high,31.07
CUST004296,PTY004296,CN-0004296,affluent,active,2019-04-03,very_high,52.94
CUST004297,PTY004297,CN-0004297,retail,lapsed,2022-10-15,low,91.35
CUST004298,PTY004298,CN-0004298,affluent,active,2018-07-24,high,73.64
CUST004299,PTY004299,CN-0004299,retail,former,2020-01-23,low,39.6
CUST004300,PTY004300,CN-0004300,retail,prospect,2020-02-25,high,57.56
CUST004301,PTY004301,CN-0004301,affluent,active,2025-04-25,medium,92.2
CUST004302,PTY004302,CN-0004302,retail,inactive,2019-08-16,high,75.93
CUST004303,PTY004303,CN-0004303,retail,active,2026-05-10,medium,47.96
CUST004304,PTY004304,CN-0004304,affluent,prospect,2022-08-08,high,43.59
CUST004305,PTY004305,CN-0004305,retail,prospect,2025-10-14,low,27.46
CUST004306,PTY004306,CN-0004306,retail,active,2020-04-15,low,7.2
CUST004307,PTY004307,CN-0004307,retail,active,2021-09-28,medium,37.47
CUST004308,PTY004308,CN-0004308,small_business,active,2023-11-29,very_high,10.43
CUST004309,PTY004309,CN-0004309,small_business,active,2021-11-17,high,41.68
CUST004310,PTY004310,CN-0004310,small_business,active,2018-03-06,medium,89.25
CUST004311,PTY004311,CN-0004311,affluent,active,2018-06-17,very_high,85.58
CUST004312,PTY004312,CN-0004312,small_business,lapsed,2026-05-21,medium,49.58
CUST004313,PTY004313,CN-0004313,affluent,active,2018-07-16,medium,39.51
CUST004314,PTY004314,CN-0004314,small_business,inactive,2025-10-24,low,10.71
CUST004315,PTY004315,CN-0004315,retail,lapsed,2025-09-30,high,40.88
CUST004316,PTY004316,CN-0004316,affluent,lapsed,2026-04-15,medium,80.3
CUST004317,PTY004317,CN-0004317,affluent,prospect,2022-02-01,medium,98.11
CUST004318,PTY004318,CN-0004318,small_business,lapsed,2022-01-03,medium,55.71
CUST004319,PTY004319,CN-0004319,affluent,active,2018-03-22,very_high,34.02
CUST004320,PTY004320,CN-0004320,affluent,active,2021-08-03,low,91.42
CUST004321,PTY004321,CN-0004321,retail,active,2022-05-02,high,21.75
CUST004322,PTY004322,CN-0004322,small_business,active,2024-10-23,very_high,64.13
CUST004323,PTY004323,CN-0004323,small_business,lapsed,2020-12-29,very_high,0.25
CUST004324,PTY004324,CN-0004324,affluent,former,2024-04-17,low,83.12
CUST004325,PTY004325,CN-0004325,retail,lapsed,2021-11-07,low,60.71
CUST004326,PTY004326,CN-0004326,small_business,active,2018-09-22,high,37.03
CUST004327,PTY004327,CN-0004327,affluent,lapsed,2019-09-20,high,29.89
CUST004328,PTY004328,CN-0004328,affluent,former,2021-06-10,medium,33.91
CUST004329,PTY004329,CN-0004329,retail,active,2025-07-16,high,61.99
CUST004330,PTY004330,CN-0004330,affluent,former,2019-12-30,medium,51.73
CUST004331,PTY004331,CN-0004331,small_business,lapsed,2025-03-23,very_high,27.21
CUST004332,PTY004332,CN-0004332,small_business,active,2022-12-28,very_high,78.01
CUST004333,PTY004333,CN-0004333,retail,active,2024-07-13,low,36.16
CUST004334,PTY004334,CN-0004334,affluent,inactive,2021-05-26,high,64.86
CUST004335,PTY004335,CN-0004335,retail,lapsed,2025-12-11,high,22.27
CUST004336,PTY004336,CN-0004336,small_business,inactive,2026-08-03,very_high,65.72
CUST004337,PTY004337,CN-0004337,small_business,former,2019-02-22,very_high,80.07
CUST004338,PTY004338,CN-0004338,retail,lapsed,2019-12-17,low,83.01
CUST004339,PTY004339,CN-0004339,affluent,former,2020-12-24,low,48.69
CUST004340,PTY004340,CN-0004340,retail,active,2025-10-13,low,34.58
CUST004341,PTY004341,CN-0004341,affluent,active,2022-01-14,very_high,12.5
CUST004342,PTY004342,CN-0004342,affluent,prospect,2018-07-28,low,12.31
CUST004343,PTY004343,CN-0004343,affluent,active,2021-09-26,very_high,45.49
CUST004344,PTY004344,CN-0004344,small_business,inactive,2020-07-25,high,24.04
CUST004345,PTY004345,CN-0004345,affluent,active,2018-10-21,very_high,13.35
CUST004346,PTY004346,CN-0004346,small_business,active,2021-12-14,high,40.13
CUST004347,PTY004347,CN-0004347,retail,active,2019-03-02,high,64.82
CUST004348,PTY004348,CN-0004348,affluent,active,2026-03-15,high,9.52
CUST004349,PTY004349,CN-0004349,small_business,lapsed,2023-12-28,high,46.76
CUST004350,PTY004350,CN-0004350,affluent,active,2024-12-12,medium,23.78
CUST004351,PTY004351,CN-0004351,affluent,active,2019-08-16,high,34.95
CUST004352,PTY004352,CN-0004352,affluent,lapsed,2018-03-14,high,48.6
CUST004353,PTY004353,CN-0004353,small_business,former,2024-09-14,very_high,36.21
CUST004354,PTY004354,CN-0004354,retail,lapsed,2023-08-17,very_high,40.25
CUST004355,PTY004355,CN-0004355,affluent,former,2019-09-29,high,62.81
CUST004356,PTY004356,CN-0004356,retail,active,2019-04-27,medium,23.83
CUST004357,PTY004357,CN-0004357,affluent,lapsed,2026-04-26,high,44.4
CUST004358,PTY004358,CN-0004358,retail,active,2021-05-16,low,25.16
CUST004359,PTY004359,CN-0004359,small_business,lapsed,2024-08-25,low,25.45
CUST004360,PTY004360,CN-0004360,affluent,inactive,2023-07-12,very_high,72.04
CUST004361,PTY004361,CN-0004361,retail,active,2025-10-11,low,55.6
CUST004362,PTY004362,CN-0004362,small_business,inactive,2026-01-02,high,99.47
CUST004363,PTY004363,CN-0004363,affluent,active,2023-10-24,very_high,93.88
CUST004364,PTY004364,CN-0004364,affluent,former,2022-03-08,very_high,3.71
CUST004365,PTY004365,CN-0004365,retail,active,2023-03-06,very_high,10.08
CUST004366,PTY004366,CN-0004366,small_business,active,2018-11-15,low,65.91
CUST004367,PTY004367,CN-0004367,retail,active,2018-06-11,low,94.01
CUST004368,PTY004368,CN-0004368,affluent,former,2023-02-28,high,57.46
CUST004369,PTY004369,CN-0004369,affluent,active,2023-06-26,medium,94.42
CUST004370,PTY004370,CN-0004370,small_business,lapsed,2021-07-04,low,39.79
CUST004371,PTY004371,CN-0004371,retail,prospect,2025-11-22,high,57.83
CUST004372,PTY004372,CN-0004372,affluent,inactive,2020-08-26,very_high,44.52
CUST004373,PTY004373,CN-0004373,retail,active,2025-08-04,medium,79.06
CUST004374,PTY004374,CN-0004374,retail,active,2023-06-17,high,70.32
CUST004375,PTY004375,CN-0004375,small_business,prospect,2024-08-31,very_high,5.78
CUST004376,PTY004376,CN-0004376,retail,inactive,2019-06-09,medium,27.01
CUST004377,PTY004377,CN-0004377,retail,active,2018-12-16,high,82.03
CUST004378,PTY004378,CN-0004378,retail,inactive,2026-06-13,low,7.44
CUST004379,PTY004379,CN-0004379,retail,inactive,2020-02-16,very_high,91.08
CUST004380,PTY004380,CN-0004380,retail,active,2021-06-23,high,97.56
CUST004381,PTY004381,CN-0004381,small_business,active,2020-07-17,medium,31.36
CUST004382,PTY004382,CN-0004382,affluent,inactive,2025-12-27,very_high,44.16
CUST004383,PTY004383,CN-0004383,affluent,active,2018-09-14,low,19.6
CUST004384,PTY004384,CN-0004384,affluent,prospect,2026-08-11,low,91.42
CUST004385,PTY004385,CN-0004385,affluent,active,2025-07-21,high,77.42
CUST004386,PTY004386,CN-0004386,small_business,inactive,2022-11-25,medium,38.98
CUST004387,PTY004387,CN-0004387,affluent,active,2018-04-14,high,18.15
CUST004388,PTY004388,CN-0004388,small_business,active,2025-07-04,very_high,80.98
CUST004389,PTY004389,CN-0004389,affluent,former,2020-12-19,low,14.15
CUST004390,PTY004390,CN-0004390,affluent,active,2023-09-06,very_high,93.9
CUST004391,PTY004391,CN-0004391,retail,former,2019-03-01,medium,67.22
CUST004392,PTY004392,CN-0004392,retail,prospect,2020-03-14,high,62.66
CUST004393,PTY004393,CN-0004393,small_business,former,2019-11-13,medium,80.51
CUST004394,PTY004394,CN-0004394,retail,inactive,2018-12-05,very_high,78.97
CUST004395,PTY004395,CN-0004395,affluent,former,2024-02-17,medium,84.29
CUST004396,PTY004396,CN-0004396,small_business,active,2024-12-09,high,45.15
CUST004397,PTY004397,CN-0004397,affluent,lapsed,2020-12-17,high,37.75
CUST004398,PTY004398,CN-0004398,affluent,active,2022-03-05,medium,37.48
CUST004399,PTY004399,CN-0004399,small_business,active,2021-07-22,low,10.94
CUST004400,PTY004400,CN-0004400,affluent,inactive,2019-02-04,high,8.53
CUST004401,PTY004401,CN-0004401,small_business,active,2022-04-14,low,68.71
CUST004402,PTY004402,CN-0004402,retail,active,2019-08-15,low,69.0
CUST004403,PTY004403,CN-0004403,small_business,former,2020-06-05,very_high,51.3
CUST004404,PTY004404,CN-0004404,affluent,former,2019-02-13,high,86.2
CUST004405,PTY004405,CN-0004405,small_business,active,2018-11-25,medium,16.58
CUST004406,PTY004406,CN-0004406,small_business,lapsed,2018-11-02,medium,19.83
CUST004407,PTY004407,CN-0004407,small_business,prospect,2021-08-18,low,11.13
CUST004408,PTY004408,CN-0004408,retail,inactive,2022-12-20,medium,91.14
CUST004409,PTY004409,CN-0004409,retail,prospect,2018-02-16,very_high,87.84
CUST004410,PTY004410,CN-0004410,small_business,active,2022-06-06,very_high,4.62
CUST004411,PTY004411,CN-0004411,retail,active,2024-06-05,very_high,43.55
CUST004412,PTY004412,CN-0004412,retail,former,2024-02-05,very_high,37.72
CUST004413,PTY004413,CN-0004413,affluent,active,2026-04-21,low,48.32
CUST004414,PTY004414,CN-0004414,small_business,lapsed,2025-05-03,low,63.65
CUST004415,PTY004415,CN-0004415,retail,active,2020-01-30,medium,4.18
CUST004416,PTY004416,CN-0004416,affluent,former,2024-02-13,very_high,56.09
CUST004417,PTY004417,CN-0004417,small_business,prospect,2025-05-14,very_high,81.39
CUST004418,PTY004418,CN-0004418,retail,active,2020-06-29,medium,38.71
CUST004419,PTY004419,CN-0004419,affluent,active,2021-05-03,very_high,25.67
CUST004420,PTY004420,CN-0004420,small_business,active,2022-10-25,low,58.88
CUST004421,PTY004421,CN-0004421,small_business,prospect,2018-12-08,high,71.79
CUST004422,PTY004422,CN-0004422,retail,inactive,2025-09-05,low,38.69
CUST004423,PTY004423,CN-0004423,affluent,prospect,2020-10-21,very_high,64.52
CUST004424,PTY004424,CN-0004424,small_business,active,2020-07-28,high,81.44
CUST004425,PTY004425,CN-0004425,affluent,inactive,2019-04-14,very_high,68.27
CUST004426,PTY004426,CN-0004426,affluent,prospect,2019-05-21,high,55.87
CUST004427,PTY004427,CN-0004427,retail,active,2019-02-13,medium,57.96
CUST004428,PTY004428,CN-0004428,retail,active,2023-03-18,high,17.52
CUST004429,PTY004429,CN-0004429,retail,prospect,2021-09-22,medium,63.76
CUST004430,PTY004430,CN-0004430,affluent,active,2022-06-19,high,95.26
CUST004431,PTY004431,CN-0004431,retail,active,2022-07-03,medium,11.31
CUST004432,PTY004432,CN-0004432,affluent,former,2024-05-29,low,55.04
