claim_id,claim_number,policy_id,customer_id,policy_coverage_id,loss_date,report_date,claim_status,loss_cause,paid_amount,reserve_amount
CLM003875,CN-00003875,POL003975,CUST002765,COV003875,2024-09-09,2024-09-09,denied,weather,350.82,86.71
CLM003876,CN-00003876,POL003976,CUST000937,COV003876,2025-03-19,2025-03-24,reopened,theft,9051.43,2609.18
CLM003877,CN-00003877,POL003977,CUST002819,COV003877,2024-01-25,2024-01-27,reopened,other,895.57,209.6
CLM003878,CN-00003878,POL003978,CUST000933,COV003878,2024-02-26,2024-02-29,reopened,other,882.12,93.05
CLM003879,CN-00003879,POL003979,CUST001637,COV003879,2024-05-21,2024-05-28,denied,collision,263.95,40.33
CLM003880,CN-00003880,POL003980,CUST001226,COV003880,2026-04-17,2026-04-26,reopened,liability,491.71,74.45
CLM003881,CN-00003881,POL003981,CUST001830,COV003881,2024-07-19,2024-07-28,reopened,water_damage,623.51,131.51
CLM003882,CN-00003882,POL003982,CUST000211,COV003882,2024-02-21,2024-02-29,subrogation,fire,618.19,34.16
CLM003883,CN-00003883,POL003983,CUST004713,COV003883,2025-04-29,2025-05-11,reopened,fire,732.36,150.53
CLM003884,CN-00003884,POL003984,CUST004408,COV003884,2026-02-28,2026-03-06,closed,liability,801.85,206.91
CLM003885,CN-00003885,POL003985,CUST001868,COV003885,2026-05-11,2026-05-18,closed,theft,930.69,11.76
CLM003886,CN-00003886,POL003986,CUST000757,COV003886,2024-02-04,2024-02-09,subrogation,theft,299.35,84.36
CLM003887,CN-00003887,POL003987,CUST001188,COV003887,2025-08-22,2025-08-24,denied,collision,7328.59,2042.53
CLM003888,CN-00003888,POL003988,CUST000799,COV003888,2024-05-29,2024-06-11,closed,theft,145.85,19.46
CLM003889,CN-00003889,POL003989,CUST000154,COV003889,2026-05-13,2026-05-26,closed,other,949.3,23.17
CLM003890,CN-00003890,POL003990,CUST004729,COV003890,2024-02-01,2024-02-02,closed,other,138.82,30.79
CLM003891,CN-00003891,POL003991,CUST002031,COV003891,2025-01-21,2025-02-03,closed,weather,659.32,166.67
CLM003892,CN-00003892,POL003992,CUST001883,COV003892,2024-10-03,2024-10-09,reopened,weather,123.41,2.54
CLM003893,CN-00003893,POL003993,CUST004432,COV003893,2025-01-08,2025-01-18,reopened,other,53.76,14.61
CLM003894,CN-00003894,POL003994,CUST000335,COV003894,2025-01-24,2025-01-24,closed,water_damage,690.74,38.21
CLM003895,CN-00003895,POL003995,CUST000185,COV003895,2026-03-11,2026-03-15,reopened,water_damage,8033.52,639.38
CLM003896,CN-00003896,POL003996,CUST003760,COV003896,2026-02-23,2026-03-03,reopened,water_damage,437.64,95.95
CLM003897,CN-00003897,POL003997,CUST000283,COV003897,2026-01-03,2026-01-09,denied,water_damage,254.65,44.99
CLM003898,CN-00003898,POL003998,CUST004809,COV003898,2024-03-08,2024-03-13,closed,theft,949.06,159.19
CLM003899,CN-00003899,POL003999,CUST000558,COV003899,2025-04-16,2025-04-25,open,collision,762.28,86.08
CLM003900,CN-00003900,POL004000,CUST002746,COV003900,2026-07-10,2026-07-15,subrogation,weather,261.78,19.52
CLM003901,CN-00003901,POL004001,CUST001397,COV003901,2025-07-24,2025-07-31,closed,water_damage,150.74,22.34
CLM003902,CN-00003902,POL004002,CUST004559,COV003902,2024-08-10,2024-08-11,open,water_damage,807.35,137.48
CLM003903,CN-00003903,POL004003,CUST004301,COV003903,2025-09-23,2025-09-25,closed,water_damage,920.9,66.73
CLM003904,CN-00003904,POL004004,CUST000012,COV003904,2024-05-07,2024-05-20,reopened,collision,289.44,77.74
CLM003905,CN-00003905,POL004005,CUST002782,COV003905,2026-09-12,2026-09-20,subrogation,collision,213.46,44.01
CLM003906,CN-00003906,POL004006,CUST004581,COV003906,2024-08-24,2024-08-26,open,collision,926.62,169.35
CLM003907,CN-00003907,POL004007,CUST004063,COV003907,2026-05-27,2026-05-31,subrogation,water_damage,442.2,128.53
CLM003908,CN-00003908,POL004008,CUST004482,COV003908,2025-06-25,2025-07-06,closed,fire,368.67,59.68
CLM003909,CN-00003909,POL004009,CUST001556,COV003909,2026-01-11,2026-01-18,closed,other,56.4,7.3
CLM003910,CN-00003910,POL004010,CUST000970,COV003910,2024-06-28,2024-07-05,reopened,liability,746.08,8.54
CLM003911,CN-00003911,POL004011,CUST003935,COV003911,2024-05-23,2024-05-31,denied,collision,681.95,160.98
CLM003912,CN-00003912,POL004012,CUST004586,COV003912,2025-09-08,2025-09-10,closed,water_damage,587.75,162.13
CLM003913,CN-00003913,POL004013,CUST000942,COV003913,2024-12-20,2024-12-21,reopened,water_damage,464.0,102.19
CLM003914,CN-00003914,POL004014,CUST002796,COV003914,2024-04-10,2024-04-17,subrogation,weather,465.87,74.28
CLM003915,CN-00003915,POL004015,CUST000205,COV003915,2025-11-27,2025-12-07,closed,theft,212.03,29.45
CLM003916,CN-00003916,POL004016,CUST002226,COV003916,2025-04-02,2025-04-12,subrogation,fire,964.67,194.59
CLM003917,CN-00003917,POL004017,CUST003352,COV003917,2025-03-18,2025-03-27,open,collision,94.61,5.33
CLM003918,CN-00003918,POL004018,CUST002429,COV003918,2025-03-21,2025-03-21,reopened,weather,566.91,69.45
CLM003919,CN-00003919,POL004019,CUST003927,COV003919,2025-08-10,2025-08-22,closed,collision,66.35,19.58
CLM003920,CN-00003920,POL004020,CUST002239,COV003920,2025-10-09,2025-10-10,denied,theft,787.6,66.6
CLM003921,CN-00003921,POL004021,CUST000930,COV003921,2025-01-03,2025-01-16,closed,theft,73.48,10.14
CLM003922,CN-00003922,POL004022,CUST003054,COV003922,2025-06-20,2025-06-26,denied,other,339.2,99.95
CLM003923,CN-00003923,POL004023,CUST004645,COV003923,2024-04-13,2024-04-24,closed,fire,487.57,129.82
CLM003924,CN-00003924,POL004024,CUST001599,COV003924,2024-04-22,2024-04-25,subrogation,water_damage,385.54,46.91
CLM003925,CN-00003925,POL004025,CUST002524,COV003925,2025-05-05,2025-05-05,subrogation,other,350.73,59.53
CLM003926,CN-00003926,POL004026,CUST002237,COV003926,2026-02-18,2026-02-27,subrogation,theft,841.41,113.07
CLM003927,CN-00003927,POL004027,CUST002309,COV003927,2026-02-27,2026-03-02,reopened,fire,774.61,220.1
CLM003928,CN-00003928,POL004028,CUST000152,COV003928,2024-05-20,2024-05-26,subrogation,fire,928.32,39.43
CLM003929,CN-00003929,POL004029,CUST003039,COV003929,2024-07-24,2024-08-04,closed,fire,7161.79,1547.68
CLM003930,CN-00003930,POL004030,CUST004867,COV003930,2026-04-21,2026-04-26,closed,theft,743.98,68.7
CLM003931,CN-00003931,POL004031,CUST001547,COV003931,2025-01-06,2025-01-10,closed,collision,164.87,7.49
CLM003932,CN-00003932,POL004032,CUST000804,COV003932,2025-01-10,2025-01-16,subrogation,theft,796.5,183.98
CLM003933,CN-00003933,POL004033,CUST004651,COV003933,2024-05-30,2024-06-06,closed,liability,73.93,7.31
CLM003934,CN-00003934,POL004034,CUST000240,COV003934,2025-09-02,2025-09-02,closed,theft,731.3,184.95
CLM003935,CN-00003935,POL004035,CUST001347,COV003935,2025-07-31,2025-08-06,subrogation,other,864.34,200.6
CLM003936,CN-00003936,POL004036,CUST000391,COV003936,2025-04-15,2025-04-29,open,theft,419.38,68.68
CLM003937,CN-00003937,POL004037,CUST001999,COV003937,2025-05-30,2025-06-10,open,theft,759.85,12.76
CLM003938,CN-00003938,POL004038,CUST004855,COV003938,2024-10-16,2024-10-27,subrogation,weather,11577.69,3028.11
CLM003939,CN-00003939,POL004039,CUST000618,COV003939,2026-07-01,2026-07-05,closed,fire,827.59,42.11
CLM003940,CN-00003940,POL004040,CUST001977,COV003940,2026-05-24,2026-05-25,closed,theft,124.44,11.23
CLM003941,CN-00003941,POL004041,CUST002474,COV003941,2024-10-21,2024-11-04,reopened,weather,759.16,220.71
CLM003942,CN-00003942,POL004042,CUST004313,COV003942,2025-03-20,2025-03-22,closed,liability,879.81,179.88
CLM003943,CN-00003943,POL004043,CUST001886,COV003943,2025-01-04,2025-01-08,open,water_damage,877.59,126.04
CLM003944,CN-00003944,POL004044,CUST001203,COV003944,2024-09-26,2024-10-06,closed,liability,827.05,167.71
CLM003945,CN-00003945,POL004045,CUST000866,COV003945,2025-10-16,2025-10-29,closed,theft,8760.23,1191.63
CLM003946,CN-00003946,POL004046,CUST002643,COV003946,2024-10-25,2024-10-28,denied,theft,134.9,11.86
CLM003947,CN-00003947,POL004047,CUST004268,COV003947,2026-04-17,2026-04-18,open,weather,79.04,6.05
CLM003948,CN-00003948,POL004048,CUST002727,COV003948,2026-09-15,2026-09-26,subrogation,collision,973.36,20.93
CLM003949,CN-00003949,POL004049,CUST002094,COV003949,2025-10-05,2025-10-12,closed,weather,302.82,10.53
CLM003950,CN-00003950,POL004050,CUST002179,COV003950,2026-08-16,2026-08-17,denied,liability,414.68,3.37
CLM003951,CN-00003951,POL004051,CUST001275,COV003951,2026-08-30,2026-09-04,closed,weather,130.86,21.36
CLM003952,CN-00003952,POL004052,CUST003907,COV003952,2024-11-10,2024-11-24,closed,collision,442.92,40.97
CLM003953,CN-00003953,POL004053,CUST000057,COV003953,2024-10-22,2024-10-24,denied,liability,333.15,89.57
CLM003954,CN-00003954,POL004054,CUST001242,COV003954,2024-09-08,2024-09-22,closed,weather,910.14,43.97
CLM003955,CN-00003955,POL004055,CUST000383,COV003955,2026-09-07,2026-09-21,denied,liability,692.45,21.96
CLM003956,CN-00003956,POL004056,CUST000098,COV003956,2024-12-01,2024-12-05,reopened,other,603.87,87.96
CLM003957,CN-00003957,POL004057,CUST003999,COV003957,2026-06-19,2026-06-25,denied,fire,320.87,28.78
CLM003958,CN-00003958,POL004058,CUST002393,COV003958,2026-02-01,2026-02-04,reopened,liability,743.85,155.08
CLM003959,CN-00003959,POL004059,CUST003692,COV003959,2024-12-09,2024-12-14,denied,theft,147.41,32.21
CLM003960,CN-00003960,POL004060,CUST003890,COV003960,2025-06-10,2025-06-24,closed,weather,601.22,35.83
CLM003961,CN-00003961,POL004061,CUST003062,COV003961,2025-08-28,2025-09-03,closed,fire,293.66,6.16
CLM003962,CN-00003962,POL004062,CUST001355,COV003962,2025-07-17,2025-07-26,closed,liability,839.36,201.55
CLM003963,CN-00003963,POL004063,CUST003315,COV003963,2025-07-24,2025-07-24,closed,liability,139.01,28.2
CLM003964,CN-00003964,POL004064,CUST004729,COV003964,2025-06-13,2025-06-17,reopened,collision,979.99,277.36
CLM003965,CN-00003965,POL004065,CUST001855,COV003965,2025-08-09,2025-08-18,reopened,weather,822.22,186.99
CLM003966,CN-00003966,POL004066,CUST003038,COV003966,2026-02-13,2026-02-17,closed,liability,802.37,104.77
CLM003967,CN-00003967,POL004067,CUST003291,COV003967,2024-02-23,2024-03-04,closed,weather,545.07,16.28
CLM003968,CN-00003968,POL004068,CUST002219,COV003968,2025-10-15,2025-10-19,closed,theft,931.61,116.34
CLM003969,CN-00003969,POL004069,CUST004638,COV003969,2025-08-10,2025-08-19,subrogation,water_damage,592.18,46.92
CLM003970,CN-00003970,POL004070,CUST000545,COV003970,2024-10-06,2024-10-15,denied,fire,415.44,45.68
CLM003971,CN-00003971,POL004071,CUST002686,COV003971,2024-08-18,2024-08-25,subrogation,other,308.45,62.08
CLM003972,CN-00003972,POL004072,CUST000734,COV003972,2024-03-12,2024-03-17,subrogation,collision,454.5,73.4
CLM003973,CN-00003973,POL004073,CUST000805,COV003973,2024-05-17,2024-05-31,closed,water_damage,871.09,207.63
CLM003974,CN-00003974,POL004074,CUST002463,COV003974,2026-01-07,2026-01-08,closed,weather,859.21,14.76
CLM003975,CN-00003975,POL004075,CUST002434,COV003975,2026-04-07,2026-04-12,closed,water_damage,663.49,85.5
CLM003976,CN-00003976,POL004076,CUST004195,COV003976,2025-04-30,2025-05-11,closed,theft,776.64,42.34
CLM003977,CN-00003977,POL004077,CUST001222,COV003977,2024-10-15,2024-10-27,reopened,theft,13273.21,2334.56
CLM003978,CN-00003978,POL004078,CUST001737,COV003978,2026-02-03,2026-02-03,closed,weather,200.47,57.42
CLM003979,CN-00003979,POL004079,CUST004075,COV003979,2025-09-02,2025-09-10,reopened,weather,489.85,89.63
CLM003980,CN-00003980,POL004080,CUST001336,COV003980,2026-05-25,2026-06-05,open,collision,9863.26,150.01
CLM003981,CN-00003981,POL004081,CUST004674,COV003981,2024-02-13,2024-02-18,denied,fire,562.47,78.99
CLM003982,CN-00003982,POL004082,CUST000443,COV003982,2024-01-11,2024-01-17,closed,fire,869.93,169.26
CLM003983,CN-00003983,POL004083,CUST004429,COV003983,2025-11-26,2025-11-27,subrogation,weather,296.35,41.01
CLM003984,CN-00003984,POL004084,CUST002156,COV003984,2024-08-25,2024-08-26,closed,weather,982.17,144.48
CLM003985,CN-00003985,POL004085,CUST000409,COV003985,2025-03-27,2025-03-30,closed,weather,556.69,64.19
CLM003986,CN-00003986,POL004086,CUST002720,COV003986,2025-07-16,2025-07-16,subrogation,fire,396.61,77.94
CLM003987,CN-00003987,POL004087,CUST002913,COV003987,2025-09-09,2025-09-18,open,water_damage,972.66,177.5
CLM003988,CN-00003988,POL004088,CUST002784,COV003988,2024-07-15,2024-07-15,reopened,other,694.4,204.55
CLM003989,CN-00003989,POL004089,CUST001482,COV003989,2024-08-11,2024-08-11,reopened,other,971.04,53.13
CLM003990,CN-00003990,POL004090,CUST002083,COV003990,2024-03-23,2024-03-31,closed,collision,329.77,29.1
CLM003991,CN-00003991,POL004091,CUST003248,COV003991,2025-02-07,2025-02-10,closed,water_damage,198.26,15.19
CLM003992,CN-00003992,POL004092,CUST001943,COV003992,2025-09-19,2025-09-21,denied,collision,810.9,232.59
CLM003993,CN-00003993,POL004093,CUST004018,COV003993,2025-12-14,2025-12-21,closed,weather,678.16,41.58
CLM003994,CN-00003994,POL004094,CUST004830,COV003994,2025-04-06,2025-04-17,subrogation,fire,758.42,42.39
CLM003995,CN-00003995,POL004095,CUST003120,COV003995,2025-09-12,2025-09-21,subrogation,fire,319.92,70.89
CLM003996,CN-00003996,POL004096,CUST002203,COV003996,2024-10-15,2024-10-27,denied,collision,302.6,42.54
CLM003997,CN-00003997,POL004097,CUST003233,COV003997,2024-06-19,2024-06-20,closed,collision,236.52,62.75
CLM003998,CN-00003998,POL004098,CUST003466,COV003998,2025-06-19,2025-07-01,subrogation,water_damage,489.14,59.85
CLM003999,CN-00003999,POL004099,CUST000442,COV003999,2025-10-14,2025-10-23,closed,water_damage,388.89,9.58
CLM004000,CN-00004000,POL004100,CUST004711,COV004000,2025-12-28,2026-01-02,reopened,other,665.9,115.18
CLM004001,CN-00004001,POL004101,CUST001526,COV004001,2024-06-02,2024-06-16,reopened,collision,11219.03,1594.91
CLM004002,CN-00004002,POL004102,CUST001275,COV004002,2025-05-05,2025-05-17,closed,collision,838.11,107.74
CLM004003,CN-00004003,POL004103,CUST000334,COV004003,2024-06-08,2024-06-14,subrogation,collision,332.08,84.52
CLM004004,CN-00004004,POL004104,CUST000276,COV004004,2025-06-14,2025-06-24,open,other,169.91,10.73
CLM004005,CN-00004005,POL004105,CUST004232,COV004005,2025-03-30,2025-04-08,reopened,weather,959.86,104.29
CLM004006,CN-00004006,POL004106,CUST003411,COV004006,2026-05-22,2026-06-05,closed,fire,306.78,68.9
CLM004007,CN-00004007,POL004107,CUST001638,COV004007,2025-06-27,2025-07-10,open,water_damage,485.38,14.71
CLM004008,CN-00004008,POL004108,CUST001752,COV004008,2026-04-16,2026-04-28,subrogation,fire,337.73,92.35
CLM004009,CN-00004009,POL004109,CUST002404,COV004009,2024-12-25,2025-01-07,closed,collision,525.86,32.49
CLM004010,CN-00004010,POL004110,CUST002498,COV004010,2025-10-29,2025-11-04,open,other,180.49,15.32
CLM004011,CN-00004011,POL004111,CUST002173,COV004011,2024-01-14,2024-01-25,subrogation,fire,434.89,82.5
CLM004012,CN-00004012,POL004112,CUST002594,COV004012,2026-07-03,2026-07-07,subrogation,fire,235.91,15.57
CLM004013,CN-00004013,POL004113,CUST000104,COV004013,2025-01-21,2025-01-31,subrogation,liability,599.29,113.0
CLM004014,CN-00004014,POL004114,CUST004679,COV004014,2026-03-22,2026-03-30,closed,collision,230.0,48.05
CLM004015,CN-00004015,POL004115,CUST000290,COV004015,2025-04-10,2025-04-22,reopened,water_damage,956.03,30.66
CLM004016,CN-00004016,POL004116,CUST004391,COV004016,2026-05-02,2026-05-03,subrogation,liability,11427.3,1192.75
CLM004017,CN-00004017,POL004117,CUST002907,COV004017,2024-01-21,2024-01-25,closed,fire,400.54,3.42
CLM004018,CN-00004018,POL004118,CUST004456,COV004018,2025-02-22,2025-03-05,open,liability,225.99,63.46
CLM004019,CN-00004019,POL004119,CUST000752,COV004019,2024-03-11,2024-03-21,closed,fire,597.63,69.83
CLM004020,CN-00004020,POL004120,CUST001857,COV004020,2025-04-23,2025-04-23,denied,fire,499.2,33.34
CLM004021,CN-00004021,POL004121,CUST000736,COV004021,2025-01-17,2025-01-22,denied,theft,167.25,10.3
CLM004022,CN-00004022,POL004122,CUST003220,COV004022,2026-04-14,2026-04-28,open,liability,502.6,38.25
CLM004023,CN-00004023,POL004123,CUST003905,COV004023,2024-09-25,2024-10-02,denied,weather,522.72,97.66
CLM004024,CN-00004024,POL004124,CUST003047,COV004024,2024-01-26,2024-02-09,subrogation,weather,512.95,24.81
CLM004025,CN-00004025,POL004125,CUST004786,COV004025,2025-07-20,2025-07-23,closed,liability,770.77,184.3
CLM004026,CN-00004026,POL004126,CUST002934,COV004026,2024-09-22,2024-09-30,closed,liability,12792.56,2403.62
CLM004027,CN-00004027,POL004127,CUST002109,COV004027,2025-01-24,2025-02-06,closed,water_damage,526.11,117.2
CLM004028,CN-00004028,POL004128,CUST000207,COV004028,2025-09-27,2025-09-28,closed,weather,642.91,180.99
CLM004029,CN-00004029,POL004129,CUST000182,COV004029,2024-05-31,2024-06-08,subrogation,liability,413.88,40.77
CLM004030,CN-00004030,POL004130,CUST003188,COV004030,2024-07-28,2024-07-30,closed,fire,574.94,147.5
CLM004031,CN-00004031,POL004131,CUST003858,COV004031,2026-01-08,2026-01-13,closed,liability,111.11,11.78
CLM004032,CN-00004032,POL004132,CUST004121,COV004032,2025-10-14,2025-10-21,closed,other,796.69,2.03
CLM004033,CN-00004033,POL004133,CUST001438,COV004033,2024-03-14,2024-03-27,reopened,liability,497.42,17.76
CLM004034,CN-00004034,POL004134,CUST002099,COV004034,2025-11-21,2025-11-30,closed,fire,283.84,35.18
CLM004035,CN-00004035,POL004135,CUST004615,COV004035,2024-05-18,2024-05-29,denied,theft,978.66,144.5
CLM004036,CN-00004036,POL004136,CUST000575,COV004036,2025-06-21,2025-06-27,subrogation,other,182.6,45.79
CLM004037,CN-00004037,POL004137,CUST004643,COV004037,2026-08-09,2026-08-20,denied,other,524.29,30.76
CLM004038,CN-00004038,POL004138,CUST004351,COV004038,2026-09-07,2026-09-11,subrogation,fire,741.54,118.99
CLM004039,CN-00004039,POL004139,CUST002871,COV004039,2026-06-13,2026-06-21,subrogation,fire,485.09,33.47
CLM004040,CN-00004040,POL004140,CUST001729,COV004040,2024-04-18,2024-04-23,closed,other,897.28,132.34
CLM004041,CN-00004041,POL004141,CUST004211,COV004041,2024-05-31,2024-06-12,denied,fire,915.9,2.05
CLM004042,CN-00004042,POL004142,CUST001277,COV004042,2025-05-07,2025-05-11,closed,liability,128.82,7.89
CLM004043,CN-00004043,POL004143,CUST002506,COV004043,2026-06-06,2026-06-20,open,weather,486.75,42.42
CLM004044,CN-00004044,POL004144,CUST003940,COV004044,2024-04-12,2024-04-15,denied,weather,355.83,68.96
CLM004045,CN-00004045,POL004145,CUST000681,COV004045,2025-06-18,2025-07-02,closed,water_damage,230.36,62.91
CLM004046,CN-00004046,POL004146,CUST004352,COV004046,2024-09-29,2024-10-09,reopened,other,342.42,94.17
CLM004047,CN-00004047,POL004147,CUST001344,COV004047,2025-06-11,2025-06-12,open,water_damage,599.65,24.97
CLM004048,CN-00004048,POL004148,CUST004528,COV004048,2024-06-17,2024-06-18,denied,fire,317.54,90.03
CLM004049,CN-00004049,POL004149,CUST002019,COV004049,2025-06-13,2025-06-27,closed,weather,776.65,194.23
CLM004050,CN-00004050,POL004150,CUST002167,COV004050,2026-06-15,2026-06-24,closed,weather,635.34,72.05
CLM004051,CN-00004051,POL004151,CUST003848,COV004051,2025-10-14,2025-10-26,open,water_damage,599.32,74.52
CLM004052,CN-00004052,POL004152,CUST001758,COV004052,2026-05-02,2026-05-09,open,other,461.56,97.39
CLM004053,CN-00004053,POL004153,CUST004188,COV004053,2026-08-31,2026-09-02,open,collision,485.74,110.11
CLM004054,CN-00004054,POL004154,CUST003590,COV004054,2026-08-30,2026-09-11,open,water_damage,555.2,143.36
CLM004055,CN-00004055,POL004155,CUST001004,COV004055,2025-01-20,2025-02-01,closed,fire,802.8,79.97
CLM004056,CN-00004056,POL004156,CUST003330,COV004056,2025-03-10,2025-03-12,subrogation,collision,943.37,9.18
CLM004057,CN-00004057,POL004157,CUST003676,COV004057,2025-06-28,2025-07-02,closed,weather,56.85,13.51
CLM004058,CN-00004058,POL004158,CUST002894,COV004058,2025-12-04,2025-12-16,denied,other,873.82,63.73
CLM004059,CN-00004059,POL004159,CUST003170,COV004059,2024-02-09,2024-02-11,reopened,theft,752.76,120.37
CLM004060,CN-00004060,POL004160,CUST000932,COV004060,2025-03-26,2025-04-03,closed,liability,199.98,40.22
CLM004061,CN-00004061,POL004161,CUST001422,COV004061,2026-01-10,2026-01-13,reopened,weather,56.48,3.87
CLM004062,CN-00004062,POL004162,CUST000810,COV004062,2026-03-30,2026-04-07,open,liability,349.86,47.44
CLM004063,CN-00004063,POL004163,CUST000807,COV004063,2025-09-23,2025-10-01,closed,fire,238.34,70.76
CLM004064,CN-00004064,POL004164,CUST000229,COV004064,2024-11-24,2024-12-05,subrogation,other,549.98,82.49
