payment_id,policy_id,customer_id,payment_date,payment_status,payment_method,billed_amount,paid_amount
PAY004554,POL004654,CUST003560,2024-01-31,reversed,payroll,196.45,0.0
PAY004555,POL004655,CUST003369,2026-09-12,scheduled,wire,911.25,911.25
PAY004556,POL004656,CUST003774,2024-05-06,scheduled,wire,1178.3,1178.3
PAY004557,POL004657,CUST003244,2024-09-16,refunded,check,74.55,74.55
PAY004558,POL004658,CUST000492,2024-08-24,refunded,check,952.86,0.0
PAY004559,POL004659,CUST000979,2025-09-25,paid,cash,1989.41,1989.41
PAY004560,POL004660,CUST003319,2024-11-28,reversed,ach,1002.44,1002.44
PAY004561,POL004661,CUST003661,2025-09-24,paid,wire,1391.02,1391.02
PAY004562,POL004662,CUST001055,2026-08-29,refunded,check,663.77,663.77
PAY004563,POL004663,CUST004131,2024-07-07,past_due,payroll,1639.0,1639.0
PAY004564,POL004664,CUST004188,2026-05-14,scheduled,card,937.67,937.67
PAY004565,POL004665,CUST002682,2026-01-02,past_due,other,1816.47,0.0
PAY004566,POL004666,CUST004789,2024-11-22,failed,other,808.89,0.0
PAY004567,POL004667,CUST004703,2024-02-26,paid,wire,598.34,598.34
PAY004568,POL004668,CUST004802,2025-04-23,refunded,check,1472.42,1472.42
PAY004569,POL004669,CUST003330,2025-04-21,paid,ach,1850.43,1850.43
PAY004570,POL004670,CUST003488,2025-05-24,reversed,cash,982.43,0.0
PAY004571,POL004671,CUST000646,2024-04-20,failed,cash,412.37,0.0
PAY004572,POL004672,CUST001868,2026-06-03,scheduled,wire,591.54,0.0
PAY004573,POL004673,CUST001875,2025-03-08,paid,payroll,1463.63,0.0
PAY004574,POL004674,CUST000235,2026-06-04,paid,wire,815.73,0.0
PAY004575,POL004675,CUST004159,2025-05-28,past_due,ach,1034.25,1034.25
PAY004576,POL004676,CUST002391,2025-02-13,scheduled,ach,463.74,0.0
PAY004577,POL004677,CUST003530,2026-02-17,failed,check,1624.22,1624.22
PAY004578,POL004678,CUST000535,2024-06-06,refunded,wire,868.73,0.0
PAY004579,POL004679,CUST004327,2024-06-20,refunded,check,1439.67,1439.67
PAY004580,POL004680,CUST003953,2025-06-30,reversed,wire,1844.99,0.0
PAY004581,POL004681,CUST000216,2025-01-28,paid,check,1449.0,1449.0
PAY004582,POL004682,CUST003711,2026-07-07,failed,card,173.47,173.47
PAY004583,POL004683,CUST002799,2024-12-23,failed,check,567.95,0.0
PAY004584,POL004684,CUST000251,2026-01-15,scheduled,other,657.91,657.91
PAY004585,POL004685,CUST002014,2024-10-16,paid,other,1645.41,0.0
PAY004586,POL004686,CUST001409,2025-07-25,paid,card,366.03,0.0
PAY004587,POL004687,CUST002307,2024-11-27,scheduled,ach,1187.75,1187.75
PAY004588,POL004688,CUST004834,2025-04-19,refunded,ach,1928.72,1928.72
PAY004589,POL004689,CUST003487,2026-06-25,paid,cash,1180.69,1180.69
PAY004590,POL004690,CUST001804,2024-09-26,paid,other,119.56,119.56
PAY004591,POL004691,CUST003079,2025-11-28,paid,card,345.26,345.26
PAY004592,POL004692,CUST002066,2025-11-11,paid,card,1737.21,1737.21
PAY004593,POL004693,CUST003369,2026-09-06,paid,ach,512.61,0.0
PAY004594,POL004694,CUST004791,2025-05-29,refunded,wire,467.67,467.67
PAY004595,POL004695,CUST004210,2025-12-07,reversed,check,201.5,201.5
PAY004596,POL004696,CUST003635,2026-01-02,paid,check,1445.53,0.0
PAY004597,POL004697,CUST000334,2025-12-12,paid,payroll,1124.84,1124.84
PAY004598,POL004698,CUST002540,2024-12-06,paid,check,1999.85,1999.85
PAY004599,POL004699,CUST002147,2024-06-18,failed,cash,572.76,572.76
PAY004600,POL004700,CUST002674,2026-03-09,paid,cash,831.6,0.0
PAY004601,POL004701,CUST000326,2025-06-14,failed,card,224.21,224.21
PAY004602,POL004702,CUST004927,2024-02-12,paid,other,367.18,367.18
PAY004603,POL004703,CUST003148,2024-12-17,paid,payroll,1840.69,1840.69
PAY004604,POL004704,CUST004520,2025-02-07,reversed,ach,753.48,0.0
PAY004605,POL004705,CUST003287,2026-05-20,paid,other,712.66,712.66
PAY004606,POL004706,CUST003465,2026-05-17,paid,other,1967.4,1967.4
PAY004607,POL004707,CUST004038,2025-01-22,paid,payroll,1754.39,1754.39
PAY004608,POL004708,CUST004520,2026-02-22,paid,cash,1589.34,1589.34
PAY004609,POL004709,CUST000231,2024-06-29,refunded,wire,1741.3,1741.3
PAY004610,POL004710,CUST004602,2025-12-19,scheduled,check,505.79,0.0
PAY004611,POL004711,CUST004155,2024-08-06,scheduled,wire,119.48,119.48
PAY004612,POL004712,CUST002852,2024-07-23,paid,check,1377.67,1377.67
PAY004613,POL004713,CUST003940,2024-10-23,failed,other,1238.35,1238.35
PAY004614,POL004714,CUST000478,2024-12-06,reversed,wire,912.42,912.42
PAY004615,POL004715,CUST003431,2024-12-14,paid,payroll,96.45,96.45
PAY004616,POL004716,CUST003652,2025-07-09,failed,card,1969.3,0.0
PAY004617,POL004717,CUST001558,2025-03-16,paid,payroll,126.8,126.8
PAY004618,POL004718,CUST000802,2024-04-07,refunded,card,1550.16,1550.16
PAY004619,POL004719,CUST003656,2025-08-06,paid,cash,1767.11,1767.11
PAY004620,POL004720,CUST003619,2024-01-04,paid,check,1612.59,0.0
PAY004621,POL004721,CUST001625,2024-10-11,scheduled,other,1803.3,1803.3
PAY004622,POL004722,CUST003807,2025-09-17,failed,cash,1823.99,0.0
PAY004623,POL004723,CUST004701,2025-02-06,paid,card,1264.97,1264.97
PAY004624,POL004724,CUST002200,2026-03-18,scheduled,wire,1982.0,1982.0
PAY004625,POL004725,CUST001841,2025-03-27,reversed,payroll,201.11,201.11
PAY004626,POL004726,CUST003806,2026-08-02,paid,ach,1416.77,1416.77
PAY004627,POL004727,CUST004171,2026-08-18,failed,payroll,1302.32,1302.32
PAY004628,POL004728,CUST002969,2026-04-12,scheduled,cash,605.35,605.35
PAY004629,POL004729,CUST003831,2025-07-21,failed,card,305.61,305.61
PAY004630,POL004730,CUST003354,2024-07-21,scheduled,payroll,1687.27,0.0
PAY004631,POL004731,CUST001742,2024-07-21,scheduled,other,1784.63,1784.63
PAY004632,POL004732,CUST001638,2026-04-18,reversed,cash,246.34,246.34
PAY004633,POL004733,CUST002483,2025-06-14,refunded,card,1606.73,1606.73
PAY004634,POL004734,CUST004605,2024-08-13,refunded,cash,1513.88,1513.88
PAY004635,POL004735,CUST003831,2026-05-06,paid,card,1304.23,1304.23
PAY004636,POL004736,CUST003904,2024-04-08,past_due,payroll,172.39,172.39
PAY004637,POL004737,CUST004349,2024-10-07,refunded,wire,1258.26,1258.26
PAY004638,POL004738,CUST001375,2026-06-20,past_due,check,1593.12,1593.12
PAY004639,POL004739,CUST000292,2025-03-09,paid,other,956.9,956.9
PAY004640,POL004740,CUST003053,2024-10-15,scheduled,cash,763.4,0.0
PAY004641,POL004741,CUST002890,2024-11-15,failed,wire,183.05,183.05
PAY004642,POL004742,CUST001256,2024-07-15,paid,ach,1702.35,1702.35
PAY004643,POL004743,CUST002870,2026-02-20,paid,other,905.87,0.0
PAY004644,POL004744,CUST000442,2026-04-15,scheduled,cash,398.49,398.49
PAY004645,POL004745,CUST000419,2024-05-30,past_due,cash,1298.32,1298.32
PAY004646,POL004746,CUST004159,2026-02-17,failed,wire,1300.01,1300.01
PAY004647,POL004747,CUST001687,2025-12-07,past_due,wire,881.29,881.29
PAY004648,POL004748,CUST004558,2024-06-03,reversed,card,1775.91,1775.91
PAY004649,POL004749,CUST003871,2024-01-24,reversed,check,1815.87,1815.87
PAY004650,POL004750,CUST004137,2026-06-02,paid,check,1180.3,1180.3
PAY004651,POL004751,CUST003518,2024-12-02,past_due,cash,1800.03,1800.03
PAY004652,POL004752,CUST004125,2026-03-14,past_due,ach,1039.89,1039.89
PAY004653,POL004753,CUST003296,2025-07-06,scheduled,ach,1159.44,1159.44
PAY004654,POL004754,CUST002117,2025-08-01,scheduled,card,1244.44,1244.44
PAY004655,POL004755,CUST002692,2025-04-06,refunded,check,1620.47,1620.47
PAY004656,POL004756,CUST001587,2024-10-29,past_due,payroll,1828.23,1828.23
PAY004657,POL004757,CUST000519,2025-11-13,past_due,payroll,1446.02,1446.02
PAY004658,POL004758,CUST003768,2024-08-29,scheduled,card,132.29,132.29
PAY004659,POL004759,CUST003470,2024-04-13,past_due,wire,940.94,940.94
PAY004660,POL004760,CUST000761,2024-10-04,refunded,payroll,814.62,0.0
PAY004661,POL004761,CUST001286,2026-04-01,paid,other,1647.07,1647.07
PAY004662,POL004762,CUST003177,2026-04-25,paid,card,1521.79,1521.79
PAY004663,POL004763,CUST000834,2024-04-26,failed,card,1598.06,1598.06
PAY004664,POL004764,CUST001207,2024-08-20,past_due,wire,1304.56,1304.56
PAY004665,POL004765,CUST000898,2025-11-29,refunded,payroll,1842.67,1842.67
PAY004666,POL004766,CUST004451,2025-08-17,paid,cash,482.34,482.34
PAY004667,POL004767,CUST004134,2026-05-25,refunded,ach,988.36,988.36
PAY004668,POL004768,CUST004287,2025-04-18,paid,other,597.6,0.0
PAY004669,POL004769,CUST001021,2024-02-14,refunded,check,1412.68,1412.68
PAY004670,POL004770,CUST000987,2026-03-28,paid,other,1461.74,1461.74
PAY004671,POL004771,CUST001293,2026-06-21,past_due,card,992.75,0.0
PAY004672,POL004772,CUST000760,2024-06-17,reversed,wire,863.84,863.84
PAY004673,POL004773,CUST002340,2025-11-07,paid,card,1335.95,1335.95
PAY004674,POL004774,CUST003984,2025-01-06,paid,check,1399.26,1399.26
PAY004675,POL004775,CUST003449,2025-03-29,reversed,other,689.57,689.57
PAY004676,POL004776,CUST001296,2025-09-24,paid,cash,533.58,533.58
PAY004677,POL004777,CUST000862,2026-02-24,paid,ach,1118.31,1118.31
PAY004678,POL004778,CUST003762,2026-06-13,paid,ach,1885.28,1885.28
PAY004679,POL004779,CUST003136,2024-02-14,paid,check,174.31,0.0
PAY004680,POL004780,CUST002489,2024-07-30,scheduled,card,111.89,111.89
PAY004681,POL004781,CUST001887,2024-02-25,past_due,cash,290.49,290.49
PAY004682,POL004782,CUST004715,2026-02-04,scheduled,check,691.52,691.52
PAY004683,POL004783,CUST004665,2025-06-28,paid,wire,113.04,113.04
PAY004684,POL004784,CUST004847,2024-02-22,paid,wire,905.13,905.13
PAY004685,POL004785,CUST001329,2025-01-13,reversed,payroll,773.26,773.26
PAY004686,POL004786,CUST004186,2026-08-24,refunded,ach,231.19,231.19
PAY004687,POL004787,CUST003969,2025-12-29,failed,cash,310.53,0.0
PAY004688,POL004788,CUST004991,2025-06-27,past_due,check,839.41,0.0
PAY004689,POL004789,CUST004048,2026-06-25,failed,card,1989.07,1989.07
PAY004690,POL004790,CUST001068,2024-07-26,past_due,check,293.96,293.96
PAY004691,POL004791,CUST000568,2026-05-29,paid,ach,1552.05,1552.05
PAY004692,POL004792,CUST000189,2025-10-23,paid,ach,1682.04,1682.04
PAY004693,POL004793,CUST002684,2024-09-08,paid,wire,1289.92,1289.92
PAY004694,POL004794,CUST004957,2025-04-26,paid,ach,1010.13,0.0
PAY004695,POL004795,CUST001321,2026-05-13,paid,card,1217.48,0.0
PAY004696,POL004796,CUST004909,2024-06-15,paid,payroll,649.36,649.36
PAY004697,POL004797,CUST001223,2025-06-14,refunded,card,1487.42,1487.42
PAY004698,POL004798,CUST004570,2026-08-02,refunded,card,905.0,905.0
PAY004699,POL004799,CUST000614,2026-01-16,past_due,check,76.22,76.22
PAY004700,POL004800,CUST000525,2024-08-19,past_due,other,271.86,271.86
PAY004701,POL004801,CUST004380,2026-03-10,paid,check,953.75,953.75
PAY004702,POL004802,CUST002066,2025-07-28,paid,check,1367.03,1367.03
PAY004703,POL004803,CUST004524,2026-06-29,paid,wire,126.5,126.5
PAY004704,POL004804,CUST004814,2025-06-10,scheduled,ach,1555.75,1555.75
PAY004705,POL004805,CUST001585,2025-12-31,failed,check,294.76,0.0
PAY004706,POL004806,CUST004500,2026-04-14,paid,wire,1428.02,1428.02
PAY004707,POL004807,CUST001611,2026-07-29,failed,ach,808.96,808.96
PAY004708,POL004808,CUST001345,2025-07-24,paid,check,592.23,592.23
PAY004709,POL004809,CUST003508,2024-03-10,paid,payroll,1452.22,0.0
PAY004710,POL004810,CUST000696,2025-02-06,past_due,check,1160.47,1160.47
PAY004711,POL004811,CUST004122,2024-11-30,paid,wire,1973.94,1973.94
PAY004712,POL004812,CUST004186,2025-07-25,paid,other,1058.73,0.0
PAY004713,POL004813,CUST004581,2026-08-27,failed,cash,97.87,97.87
PAY004714,POL004814,CUST003530,2025-09-23,paid,payroll,605.45,605.45
PAY004715,POL004815,CUST004765,2024-12-31,past_due,ach,698.82,698.82
PAY004716,POL004816,CUST003476,2024-07-16,paid,card,1448.71,0.0
PAY004717,POL004817,CUST001804,2026-01-22,past_due,other,270.51,270.51
PAY004718,POL004818,CUST000727,2025-12-29,paid,card,108.55,108.55
PAY004719,POL004819,CUST003934,2025-07-31,paid,card,400.43,400.43
PAY004720,POL004820,CUST000627,2025-06-19,past_due,payroll,583.16,583.16
PAY004721,POL004821,CUST003403,2025-11-12,failed,wire,1876.13,1876.13
PAY004722,POL004822,CUST002235,2024-02-28,refunded,other,1951.69,1951.69
PAY004723,POL004823,CUST004724,2025-04-27,paid,card,1834.22,1834.22
PAY004724,POL004824,CUST004133,2024-06-04,refunded,payroll,209.21,209.21
PAY004725,POL004825,CUST000518,2024-09-25,reversed,ach,63.9,63.9
PAY004726,POL004826,CUST001324,2024-05-25,failed,check,446.57,446.57
PAY004727,POL004827,CUST004127,2024-02-13,refunded,check,1881.85,0.0
PAY004728,POL004828,CUST003830,2024-09-07,paid,card,921.69,921.69
PAY004729,POL004829,CUST000068,2024-04-17,refunded,card,1208.67,1208.67
PAY004730,POL004830,CUST000881,2024-01-25,refunded,card,1686.75,1686.75
PAY004731,POL004831,CUST002096,2026-07-07,paid,card,582.04,0.0
PAY004732,POL004832,CUST002606,2024-11-08,paid,ach,1702.48,1702.48
PAY004733,POL004833,CUST002424,2026-01-15,past_due,payroll,1554.0,1554.0
PAY004734,POL004834,CUST003831,2025-04-27,reversed,other,1611.14,1611.14
PAY004735,POL004835,CUST003875,2024-04-18,past_due,payroll,1682.6,1682.6
PAY004736,POL004836,CUST002523,2025-04-08,paid,check,461.65,0.0
PAY004737,POL004837,CUST004511,2024-01-27,refunded,check,336.32,336.32
PAY004738,POL004838,CUST002213,2025-11-18,refunded,payroll,1485.23,1485.23
PAY004739,POL004839,CUST002709,2024-03-28,reversed,other,996.34,996.34
PAY004740,POL004840,CUST003893,2024-06-02,refunded,check,693.7,693.7
PAY004741,POL004841,CUST003492,2025-01-27,paid,cash,229.69,229.69
PAY004742,POL004842,CUST003195,2024-10-08,paid,check,1704.6,0.0
PAY004743,POL004843,CUST003873,2024-03-07,paid,card,1553.44,1553.44
PAY004744,POL004844,CUST004101,2025-03-09,refunded,ach,1283.33,1283.33
PAY004745,POL004845,CUST000077,2025-08-06,paid,other,1836.69,1836.69
PAY004746,POL004846,CUST003514,2025-12-29,paid,payroll,249.79,249.79
PAY004747,POL004847,CUST003821,2026-06-16,refunded,wire,1636.35,0.0
PAY004748,POL004848,CUST000815,2026-07-09,failed,wire,348.09,348.09
PAY004749,POL004849,CUST004933,2026-04-13,paid,card,1075.61,1075.61
PAY004750,POL004850,CUST002817,2026-02-18,paid,cash,1851.16,0.0
PAY004751,POL004851,CUST001911,2026-03-30,refunded,card,75.34,75.34
PAY004752,POL004852,CUST002763,2026-03-10,paid,other,1133.55,1133.55
PAY004753,POL004853,CUST003859,2025-03-08,past_due,ach,997.07,997.07
PAY004754,POL004854,CUST003372,2024-07-17,paid,check,1289.23,1289.23
PAY004755,POL004855,CUST001987,2025-05-19,reversed,check,429.32,0.0
PAY004756,POL004856,CUST004432,2025-10-03,scheduled,card,1145.07,1145.07
PAY004757,POL004857,CUST004744,2026-08-15,paid,card,622.37,0.0
PAY004758,POL004858,CUST003693,2026-01-09,paid,ach,256.33,256.33
PAY004759,POL004859,CUST000425,2026-05-15,past_due,wire,1100.41,0.0
PAY004760,POL004860,CUST000213,2024-03-01,refunded,card,346.45,346.45
PAY004761,POL004861,CUST000031,2026-04-28,paid,cash,449.43,449.43
PAY004762,POL004862,CUST001496,2026-04-24,refunded,other,370.47,370.47
PAY004763,POL004863,CUST004892,2024-01-23,refunded,ach,248.42,248.42
PAY004764,POL004864,CUST000091,2026-06-11,scheduled,cash,1543.68,0.0
PAY004765,POL004865,CUST003362,2025-07-26,paid,wire,1043.98,1043.98
PAY004766,POL004866,CUST004083,2024-10-29,paid,payroll,1852.39,0.0
PAY004767,POL004867,CUST000122,2024-10-19,paid,check,83.94,0.0
PAY004768,POL004868,CUST001313,2024-05-02,past_due,ach,646.65,646.65
PAY004769,POL004869,CUST002117,2024-08-06,scheduled,check,1625.61,1625.61
PAY004770,POL004870,CUST003685,2026-03-25,paid,payroll,899.96,899.96
PAY004771,POL004871,CUST002823,2025-11-29,scheduled,card,622.51,0.0
PAY004772,POL004872,CUST000255,2026-02-16,paid,ach,541.59,541.59
PAY004773,POL004873,CUST001221,2025-07-19,refunded,check,1804.18,1804.18
PAY004774,POL004874,CUST001184,2024-09-23,paid,check,530.76,530.76
PAY004775,POL004875,CUST001422,2024-06-10,scheduled,check,603.27,0.0
PAY004776,POL004876,CUST004691,2024-12-22,reversed,cash,428.26,428.26
PAY004777,POL004877,CUST004142,2024-10-18,paid,payroll,922.33,922.33
PAY004778,POL004878,CUST003574,2024-03-01,scheduled,other,1547.94,1547.94
PAY004779,POL004879,CUST004217,2025-08-25,refunded,other,1799.1,0.0
PAY004780,POL004880,CUST001213,2025-10-15,failed,wire,308.06,308.06
PAY004781,POL004881,CUST000066,2024-07-17,paid,cash,1517.06,0.0
PAY004782,POL004882,CUST000642,2025-02-17,failed,other,1779.8,1779.8
PAY004783,POL004883,CUST001615,2026-06-16,paid,wire,211.18,0.0
PAY004784,POL004884,CUST003355,2025-07-10,past_due,card,1583.3,1583.3
PAY004785,POL004885,CUST001966,2025-06-20,paid,cash,1519.95,1519.95
PAY004786,POL004886,CUST003692,2026-06-15,refunded,other,1547.98,1547.98
PAY004787,POL004887,CUST002820,2026-01-19,paid,other,217.01,0.0
PAY004788,POL004888,CUST003922,2024-08-06,paid,cash,146.72,146.72
PAY004789,POL004889,CUST000478,2025-12-30,failed,cash,1324.11,1324.11
PAY004790,POL004890,CUST002250,2024-12-09,failed,card,1211.6,1211.6
PAY004791,POL004891,CUST000696,2024-01-18,past_due,card,1074.76,1074.76
PAY004792,POL004892,CUST003578,2024-07-06,refunded,card,427.47,0.0
PAY004793,POL004893,CUST004158,2024-09-22,paid,card,1898.65,1898.65
PAY004794,POL004894,CUST000079,2026-03-30,refunded,other,224.68,0.0
PAY004795,POL004895,CUST002375,2026-08-02,reversed,wire,492.08,492.08
PAY004796,POL004896,CUST004874,2024-12-31,paid,cash,1530.59,1530.59
PAY004797,POL004897,CUST004687,2024-01-09,past_due,cash,434.2,0.0
PAY004798,POL004898,CUST004383,2025-11-30,failed,wire,1825.63,1825.63
PAY004799,POL004899,CUST000835,2025-10-04,failed,cash,1971.27,0.0
PAY004800,POL004900,CUST002979,2024-09-18,failed,check,617.24,617.24
PAY004801,POL004901,CUST001142,2024-12-28,past_due,cash,559.91,559.91
PAY004802,POL004902,CUST000077,2024-11-26,paid,card,416.1,0.0
PAY004803,POL004903,CUST003420,2024-01-29,past_due,ach,1370.16,1370.16
PAY004804,POL004904,CUST004746,2025-02-19,reversed,wire,1628.86,0.0
PAY004805,POL004905,CUST003697,2025-06-08,reversed,other,1119.59,0.0
PAY004806,POL004906,CUST001308,2025-06-01,paid,check,1126.58,1126.58
PAY004807,POL004907,CUST003652,2025-03-31,paid,card,1078.62,1078.62
PAY004808,POL004908,CUST001116,2025-05-11,past_due,card,343.78,343.78
PAY004809,POL004909,CUST000681,2025-07-16,scheduled,card,1571.48,1571.48
PAY004810,POL004910,CUST000392,2026-03-27,paid,check,1358.14,1358.14
PAY004811,POL004911,CUST001446,2024-08-11,reversed,check,458.89,458.89
PAY004812,POL004912,CUST000629,2025-10-13,failed,wire,1173.23,1173.23
PAY004813,POL004913,CUST003381,2024-10-23,paid,ach,1966.59,1966.59
PAY004814,POL004914,CUST004052,2026-02-24,paid,other,1038.12,1038.12
PAY004815,POL004915,CUST001537,2024-09-24,scheduled,other,1683.87,0.0
PAY004816,POL004916,CUST002995,2025-08-08,paid,check,1106.92,1106.92
PAY004817,POL004917,CUST003741,2025-09-16,scheduled,other,1096.7,0.0
PAY004818,POL004918,CUST000760,2025-07-09,failed,wire,419.85,419.85
PAY004819,POL004919,CUST004834,2024-07-05,paid,cash,1854.01,1854.01
PAY004820,POL004920,CUST003101,2025-01-04,refunded,other,364.61,364.61
PAY004821,POL004921,CUST004792,2025-09-08,scheduled,cash,761.31,761.31
PAY004822,POL004922,CUST003846,2025-06-01,scheduled,payroll,958.4,958.4
PAY004823,POL004923,CUST000723,2024-05-10,past_due,card,109.96,109.96
PAY004824,POL004924,CUST001485,2025-08-09,refunded,check,1921.43,1921.43
PAY004825,POL004925,CUST003210,2024-02-20,reversed,card,1516.6,1516.6
PAY004826,POL004926,CUST000829,2026-04-01,scheduled,card,1815.56,1815.56
PAY004827,POL004927,CUST004338,2024-07-02,paid,check,1607.31,0.0
PAY004828,POL004928,CUST002259,2024-03-27,past_due,wire,66.59,0.0
PAY004829,POL004929,CUST001904,2026-07-03,past_due,ach,355.99,0.0
PAY004830,POL004930,CUST003462,2025-12-01,paid,other,1772.63,0.0
PAY004831,POL004931,CUST000598,2024-07-29,past_due,wire,577.82,577.82
PAY004832,POL004932,CUST003599,2024-01-15,paid,other,1148.56,0.0
PAY004833,POL004933,CUST003222,2024-07-12,paid,ach,1534.46,1534.46
PAY004834,POL004934,CUST002341,2026-01-14,scheduled,other,1305.71,1305.71
PAY004835,POL004935,CUST003900,2024-03-14,failed,payroll,1316.07,1316.07
PAY004836,POL004936,CUST003000,2024-03-01,paid,payroll,73.57,0.0
PAY004837,POL004937,CUST004491,2026-05-14,refunded,card,907.56,907.56
PAY004838,POL004938,CUST000196,2024-11-30,paid,card,746.32,746.32
PAY004839,POL004939,CUST001108,2024-10-02,paid,other,450.45,450.45
PAY004840,POL004940,CUST001263,2024-11-22,past_due,other,216.85,216.85
PAY004841,POL004941,CUST004017,2025-06-19,paid,other,752.7,752.7
PAY004842,POL004942,CUST001175,2026-07-16,past_due,payroll,52.65,0.0
PAY004843,POL004943,CUST001833,2024-05-02,paid,other,273.22,273.22
PAY004844,POL004944,CUST003883,2026-07-27,paid,check,150.84,0.0
PAY004845,POL004945,CUST003943,2026-01-25,scheduled,cash,518.65,0.0
PAY004846,POL004946,CUST001223,2025-12-16,past_due,card,1092.99,1092.99
PAY004847,POL004947,CUST001300,2025-09-22,failed,other,1223.77,1223.77
PAY004848,POL004948,CUST001229,2024-11-16,scheduled,card,475.82,0.0
PAY004849,POL004949,CUST002900,2025-12-30,reversed,card,229.8,0.0
PAY004850,POL004950,CUST001794,2024-01-29,paid,check,685.11,685.11
PAY004851,POL004951,CUST004224,2025-05-12,reversed,payroll,1706.63,1706.63
PAY004852,POL004952,CUST001166,2024-02-19,scheduled,wire,189.95,189.95
